# error for solution in subspace	error for general solution
5.661028077422713	5.600679222436178
7.346350527916841	7.312784328975182
21.847762251460335	21.139810726656243
8.166083557059302	8.142742053993784
14.677583546142506	14.487459184467802
19.67370022077488	19.553025974106067
4.4535878570155925	4.452783841606442
11.501645080068778	11.491885712877288
8.466941937484314	8.23796738564818
15.18637705149375	14.539085664247727
20.477054404476565	20.249201929296756
11.5985902371398	11.57089989949499
14.493750512650584	14.403302091407571
18.936880771034595	18.858290181359504
6.252079616388748	6.1884565162834315
13.208534250339945	13.18500540282348
44.60429884781366	43.768809149600095
5.454954249138846	5.243041455544867
13.136279315716315	12.798150539412118
6.545516720278563	6.525951763428218
35.16600141483474	34.61326804456885
19.487138875725435	19.0832863897538
25.45310460870102	22.968212718806317
25.070560552567226	24.62946860146993
12.40726164634746	12.188691894447299
14.322239462772874	14.248434068626116
21.59229681347352	21.510388817078745
35.74420635003183	34.557463487649066
17.553739791728923	17.42041664739192
10.997231251639938	10.697595908480725
32.62331174118487	32.54867122278872
24.353643403488423	24.28831446690085
4.908298167251323	4.877020929165721
14.3038140827405	14.111886623911905
10.08808245916369	10.065597167215923
4.094799145103326	4.0692221027988085
10.526516309528011	10.471774694122816
7.959551678880875	7.95124388258626
5.446906059441876	5.361892795829208
17.31752046025355	17.216372734695327
9.311436221268083	9.294066152726177
24.877781282555553	24.305326051985308
14.960630998116711	14.946283623759557
5.985289003968394	5.957996678462575
31.227189911258307	30.883156952129294
13.641559193271974	13.46600734799205
19.281358986437855	17.762515498564554
3.6766859568772086	3.581227063418576
10.878760607672742	10.850527816371669
23.66905773822732	23.556326163691573
23.92103563524285	23.76388489803698
12.088591003048677	11.891608979877903
17.52309164821855	16.862887239594027
26.164932144751216	26.09318382795943
10.780966180592635	10.772323919240156
11.942282616979593	11.792627293665456
8.351260890951947	8.009455199636134
6.736247100420938	6.692519130058047
7.2833140930687055	7.174528959070098
7.318961231111417	7.316238510463953
10.526958480769082	10.499645919203408
10.566141790944254	10.533811002044722
15.929819097469595	15.810359163178337
4.019649184133187	3.8703129721211766
15.786600991400434	15.066579822104224
23.45245588556537	23.203941164111782
7.061195673717108	6.691056798580957
12.935462776065046	11.143882305657536
16.41144041280868	15.664337008742043
25.302291675631977	25.243761867640963
22.46218846213336	22.394768214798543
10.237602472174801	10.221275167001613
65.76881585094542	65.24772357330127
5.356695757590973	5.096975466606019
13.35302994176866	12.774188148286225
36.35726209436692	36.154479362531625
23.709397014883404	23.39583668898081
5.105943138865461	5.013180805599399
13.872508031776926	13.657914830042165
6.005683445165177	5.887643625602598
11.794638756597692	11.774633560298613
9.226249157653596	9.190562138023775
21.576872749154653	21.543555095099563
15.959296853049553	15.370985896325998
12.733744179705107	12.715176700696656
21.44300727612746	21.12215174128938
18.14438891099878	16.913098145515942
16.681764589123716	16.506749918908927
18.45215091153545	18.301191666277784
30.368139559492267	28.606943288295994
15.517654617922108	15.380009133288773
9.604553810982809	9.550046200519514
34.91319032348636	34.36079622058158
7.190459989918049	7.07041648001299
24.544579673705176	22.97244380240499
28.59524717431159	27.529931128968666
25.34389770460916	25.24910704289986
43.70160913312987	43.3278499066908
17.68627313066412	17.539824849325313
6.3879050483769895	6.27253606098578
8.733864693101719	8.629021105441414
19.1212898668736	18.799157679699068
9.87493362214381	9.827812410744396
6.728205258514935	6.639725351065547
31.358965964891336	31.099985574861144
6.871719023665359	6.801683348659513
11.912695365300781	11.532347018871617
8.691891998377066	8.635789234119374
13.199046338364862	13.097391042138694
9.958664832339885	9.933720600325243
18.528550572679475	17.47901590033344
13.365253965688044	13.329280094826313
8.210221237162568	7.956200307652765
7.7848172213724	7.573498622534475
7.649853136980899	7.391991030258839
10.430019416702649	10.14748519106358
12.780734507548832	12.758469614512691
5.884572596133683	5.882431243717505
9.460542900786374	9.308081591764246
23.205102042777416	21.35513565815006
14.115693937737518	14.072174491175446
10.272088630551465	10.083715080062731
16.362072163094084	15.830828422798636
28.98511098659967	28.944610163073087
23.680599356723388	23.258554168352344
9.401263727381176	9.304990634980761
8.583664310293	8.55154019180302
6.258456026098359	6.100088787484732
26.420415342990843	25.97979948224175
18.569100888499836	18.085482023038352
27.48704371720885	27.16720138257913
8.8829244102755	8.59127790841133
22.07201884312006	21.88878843064414
7.168590970366697	6.616095036053268
5.759118189517155	5.640361322685413
39.846663005732296	39.57178052429414
28.06656041851595	27.82679881348311
10.56121795905042	9.958414872255805
13.00478059753197	12.571766990750959
7.522166153166772	7.472564084763633
23.1413082581103	23.125647609363554
17.141835610823918	17.13024516938267
10.700637085286667	10.498455970925372
18.867313347250597	18.621156594496252
11.595345556308182	11.58937459291384
11.038317412838197	10.636437959422043
15.709156630624227	15.633155608805033
4.1356293281484175	4.11811277145788
13.895183145392718	13.764284982112006
9.495152321628876	9.3470587923319
23.413012676608336	23.023841349174578
5.864965955691237	5.809314718511736
16.055491770686864	15.951866985044616
6.9163304014400895	6.847133179962776
15.3849695810229	15.176556563945516
4.717787272485057	4.629940440690103
20.803886276903214	20.290035611039492
1.7677695458147216	1.767518763064278
10.877047423092078	10.867412763087856
6.36288522544681	6.2836065624434125
26.437781352570923	26.171306328715122
7.0182356850485	6.916095234807192
14.206947503768593	13.96381334730296
20.854688855368828	20.195900388830275
14.970121276936345	14.479852494919342
8.265389245135557	8.157394138254368
24.234613543789855	23.651194333177795
9.271247691725085	9.011734209446182
11.359060872131053	11.323881076086657
18.705707980727013	17.860388875842002
12.115910465695478	12.084216622267197
3.003734511289558	2.7866193789508023
11.39925509459728	11.101346648838922
14.552371816081092	14.305550974094238
8.615066801739497	8.607651103785694
5.1264234398711	5.042739136531505
13.596089952546624	13.369881512058763
20.033529547343363	19.94772708297288
34.786549064135514	33.805593117191954
11.445915723828858	11.415377306727093
13.37705448470865	12.794063416324224
38.305846468940274	38.191443958003696
17.937787715988495	17.74939890687481
4.441818809068243	4.430827634462123
34.27876939158498	33.47634295623153
5.038155938415976	4.833552157153811
13.209590631660664	12.639115056903094
6.804581689415578	6.675231307517511
8.628292351409097	8.355895298350436
26.740388315564424	26.693151299919933
19.90475581622732	19.658631682134683
5.280567031934182	5.2544753769654
16.893801780653813	16.792433534098603
14.068166301991214	13.803906527133307
17.604738859083106	17.578384093744372
4.568875698127384	4.505380399665634
6.469439936185371	6.452578495103123
12.45421618775969	12.35906820803662
6.955640348155192	6.667480682892146
12.479206942130798	12.189597179645487
13.603583034234356	13.548381829815476
5.412965655340415	5.410381523392139
30.710011561216692	29.773459374693886
11.133409454405774	10.932645305597228
18.37911438921229	18.095181909607103
9.659579715218841	9.540063304106267
15.232526082222028	15.087182111191137
14.821146273829504	14.069420350660193
8.976972882864466	8.323361636095656
10.026547766050609	9.87725292990555
3.2971543072682716	3.2689679395464863
21.58298839158476	21.413878250572946
30.961502578857356	30.764547559346834
17.231256719618152	17.21016414138049
16.595064399539698	16.285854509973174
23.390084289985587	21.70895485860664
16.984760298495086	16.782660720789583
3.103546293117629	3.094878172308027
8.895334317458833	8.876739394085092
15.826347903846154	15.594723469139186
18.42298333624274	17.606397443155565
16.92647608084968	16.019448406127964
9.594910723828649	9.573775686284456
15.897867282412049	15.809686019493677
29.454931124889697	29.071691898008208
22.298682878113393	21.968827817417804
17.144039964081355	16.6810632330505
5.721749212086989	5.40613389786615
16.846460734624227	16.334424715485458
12.263832017682468	12.188188371216963
7.051723355939675	6.994368568770877
16.57260172355074	16.113756404195843
12.780884281028591	12.09954750794049
13.788409387751393	13.277629392717525
15.251554381771806	15.230230014388745
21.146513260765413	21.053153029888843
12.82595441887543	12.34423792275323
29.580961574818858	29.418122878524475
10.360563970147254	10.352363562145051
8.59225837238009	8.584117321948268
13.04641727636475	12.84939572866126
9.132695038795752	9.069517467232968
6.386638413745508	6.305807689316317
3.106894859025677	3.0709806079720354
12.425219888060807	12.235486074058219
25.025783430716068	24.5349373599351
23.341901032203968	23.130361028374992
7.301096588667997	7.248796940246733
32.375581910157706	31.542558242041938
16.13023559153488	16.043661400829638
10.512605235949746	10.434721826617102
5.65947320145609	5.632845788217757
8.67936021009041	8.57476414443945
10.456691102399779	10.259748170001574
13.278962073315839	13.169697036096322
18.493057431658663	18.2867628728108
6.74953039300947	6.657208112151431
22.532235911696343	22.388100874959523
13.732261925470725	13.355893055090771
14.22099382712445	14.068666000830786
37.66868914288959	37.44638781174746
33.94294733253971	33.718264635166385
21.700895910956056	21.451383922223734
11.426129992826484	11.263925542597551
17.00671119469025	16.99435917299762
21.001741822378893	20.410106137145643
10.786865358882908	10.680117232693853
12.290236664999853	11.986501370390101
34.206446452081515	33.68808203536329
6.733913076140647	6.552593705075462
19.915119607191777	19.876756802937862
20.59328518978909	20.28952183396578
21.989759151379662	21.736398262553205
16.973517536540953	16.945568947061407
9.385679789367796	9.339035372345958
2.881896271243633	2.852546855085089
38.24919789773241	37.95050658414101
18.311345278493533	18.119289110197787
4.575348248056253	4.335022242624526
10.204996045588913	9.856404788237075
40.86108470476807	40.674123936147126
13.44982930555131	13.317493144608251
22.289588256443636	22.085796691012963
13.949759530438648	13.707804418828479
20.416687341473065	20.097257885163913
9.672339243221979	9.522838738267204
27.321357961961194	26.093721285592533
29.245076215029652	27.63360480062375
7.596705978393806	7.485372139410978
4.527487130266124	4.462481334433196
16.584681739056492	16.58254887723398
19.8042387386306	19.481785261282525
6.860015970233724	6.720410824981849
6.283285786391249	6.224786005229132
17.08690258965918	17.086550514793483
15.357880216166846	15.235330721693371
19.7979474156924	19.775765894871228
4.634955124567969	4.4890845707547795
3.158875183808618	3.1088783273450016
9.466993234340709	9.347237603171093
13.129470589156252	13.019789154605348
15.1215011250201	14.951227322296276
5.41313351792458	5.330062629831247
20.24980609770773	20.075196435848586
16.7371258574639	16.268081719258973
7.661207627358829	7.606990087195032
10.146802793935333	9.846409611780217
9.012957683791251	8.633924017747564
13.755598719406192	13.646375363932288
9.845381051156474	9.791938575959492
10.787710940222285	10.726306306129596
8.975185228355315	8.773980055628016
9.186424782133212	8.908170920212704
34.77672090731318	34.59662760901246
13.889117882514407	13.86493458592666
8.682363798430451	8.514071072184674
