# error for solution in subspace	error for general solution
15.786786076432184	15.677645552236891
33.49521217089682	33.356665208054295
33.822994953961725	33.46118621795665
24.404096531728968	24.17553332306633
11.733157625935696	11.398669793341968
14.15594245018795	13.977033044928499
25.371073316525116	22.93246167700065
11.759977753910343	11.670019960831105
6.779279488428598	6.70395619420895
14.170643838501269	14.080886919682326
10.758765395696265	10.204799644077857
25.02438285964025	24.94414093350405
18.812640135404088	18.631604172027178
22.85608210208989	22.417759416424186
9.870784358079321	9.681503624307098
9.725220196951266	9.556366692188446
20.471908115158698	20.166946607016264
17.843172908623185	17.677309730416965
10.255300275428242	9.398611411578464
6.208868399885944	6.165416938986764
20.355048124379227	19.665870394074123
22.596009488377806	22.321828717751494
18.54121794331581	18.255191092424617
7.020289437518266	6.922805696706891
13.079796382813392	12.996352973093089
16.411743427746984	16.315464962469427
28.003936622166382	27.607641980290197
19.461230605581907	18.831871102184525
7.3551643483687785	7.3146928419060515
11.59300108298098	11.491728921441313
10.26311754834902	10.173953112386409
21.000275755771177	20.908967655864952
17.338007994618245	17.147927915208093
17.103788319604835	16.646119539131547
29.429901441602553	29.16185028825676
10.849224786551991	10.752399356139854
12.705376071453959	12.43383521089638
21.249643172444447	21.129006121195747
21.90061437733579	21.459883521358652
9.706122173875968	9.609511307126963
12.848562458210282	12.62362191032955
16.131444205851878	16.10661341415923
20.79640720013288	20.393897035119004
10.026750456025198	9.862455844663213
5.149854167298603	5.087597955711463
11.950304517849364	11.882646826258942
17.479937880380525	17.184543582541465
14.6211802323227	14.006798020077703
23.71255266485851	23.50469560868443
31.359826247338315	31.106669025186008
16.04927668541019	15.288482500996176
14.621067762772455	14.110620974897298
18.22953997015788	17.932017393208575
19.487609547051562	18.947294532846552
9.998287466968039	9.90080508020344
7.785684461383987	7.668937440360304
15.79231960848062	15.459061995266936
30.536409421144466	28.919188802434427
16.0053275375423	15.781925909523673
15.847135917872809	15.234322725147516
7.766453107143492	7.595155261772297
34.84002498213388	32.902324979511455
11.849344351082511	11.810051528657182
22.891430100922243	22.712207715552513
11.866556704017393	11.619325788964526
16.32989776331044	15.822783466964658
14.978862594566536	14.712350663773996
19.343345537268647	19.1749609093431
9.750439964094582	9.65153945570835
21.692649056626408	21.291762615661924
15.369880204814574	15.208858253023584
9.291872906653161	9.027226991583994
15.250129176858822	15.143460504186354
2.819065969935937	2.8009078891024886
15.449405846607192	15.169023080917292
8.654258301673606	8.577009798670337
8.229017625900832	8.041943784674054
13.661671077195999	13.301167941073203
30.226260185949872	30.012324643639992
29.445018337998306	29.281651200777077
9.278846589542361	8.98090332390728
10.847962743621803	10.74058364448821
13.20038689289372	12.925403637541974
17.487304321411873	17.445462379141983
9.718174312741764	9.546906942922465
18.186530321793086	18.003793333287827
25.434482531758835	24.490693841448426
8.52247875010313	8.414946423925159
3.0204513063436433	2.99454048648675
14.348340003363885	13.747055351461615
9.834530382406163	9.611905414927001
20.706691511514112	20.64391905390263
8.897807133857908	8.628652680779076
8.304957382572024	8.164614672982697
14.171069252170444	13.864149812002626
24.483067430862476	23.93771500022688
33.491186121950925	33.086263522571244
12.94717656394445	12.824577631030934
15.397820123956397	14.78138111125259
25.012845758972517	24.82134948637044
9.902624900002305	9.755940534483402
7.505904545321406	7.4215496949564494
