# error for solution in subspace	error for general solution
43.05214876431104	43.05214876431093
36.53880488199698	36.538804881997166
68.09906134578007	68.09906134577993
123.61724778920119	123.6172477892011
130.04082469754488	130.04082469754488
97.70312436916025	97.70312436916026
38.02114678571234	38.02114678571239
49.02737522713249	49.02737522713259
59.14384495928877	59.143844959288714
41.86509947803934	41.86509947803954
113.77423638029208	113.77423638029207
90.78798279423687	90.78798279423667
98.56981459163951	98.56981459163963
104.06398568048158	104.06398568048184
70.81457208104585	70.81457208104572
67.56773915524394	67.56773915524396
121.37498086251773	121.37498086251759
46.303825178922644	46.30382517892243
93.79947178056415	93.79947178056425
57.35805916408562	57.3580591640857
60.09496715992349	60.094967159923854
58.58461483496618	58.5846148349661
76.6373929119633	76.63739291196295
105.17642022435443	105.17642022435433
71.02120194532164	71.02120194532132
71.17586558509123	71.17586558509167
118.77685160106498	118.77685160106523
34.41028269295731	34.41028269295734
80.234932879585	80.23493287958507
97.17723665922946	97.17723665922918
69.05546909549223	69.05546909549251
52.7057797345667	52.70577973456673
82.79501541584722	82.79501541584759
104.89676378104573	104.89676378104556
52.23447660477378	52.23447660477383
61.75272766581901	61.75272766581907
61.16084387618533	61.16084387618502
60.21792073321107	60.21792073321124
87.7282884800102	87.72828848001011
106.92111506989463	106.9211150698944
63.486150150334936	63.48615015033493
27.657474725365237	27.65747472536514
48.216236438244835	48.21623643824452
90.51339941625768	90.51339941625746
28.257495027967245	28.257495027967213
41.23686339969894	41.23686339969897
79.3730255812698	79.37302558126969
77.49503064602266	77.49503064602258
46.982940131217696	46.98294013121782
60.23944127924205	60.239441279242
58.77316438398078	58.77316438398074
58.97734312112441	58.97734312112449
34.25143580382637	34.25143580382642
105.32096913714297	105.3209691371431
135.52414061377817	135.5241406137783
50.41901437573114	50.419014375730974
103.51523185666336	103.51523185666254
34.143668135089655	34.1436681350892
132.16035403255157	132.16035403255086
64.99702336514753	64.99702336514758
126.88773601427872	126.88773601427984
38.09662056719751	38.09662056719729
52.12650440047492	52.126504400474715
84.40225029947759	84.40225029947779
81.2245989766341	81.22459897663396
89.44719987682927	89.44719987682942
72.70748122241184	72.70748122241187
80.4316411593021	80.43164115930213
48.876507398121916	48.8765073981219
108.9371349742109	108.93713497421109
65.03951760831752	65.03951760831754
66.55230981463008	66.55230981463002
89.9655050040459	89.9655050040458
95.14899102076966	95.14899102076956
69.79231462081141	69.79231462081144
100.54109381157102	100.54109381157082
47.16471102377472	47.1647110237748
65.21457727548977	65.21457727548967
62.39432658910822	62.3943265891079
57.11604611197058	57.11604611197038
74.3969618105744	74.3969618105745
27.92373818812217	27.92373818812215
27.33313467939363	27.33313467939344
78.00789633208926	78.00789633208923
111.76745033982561	111.76745033982584
78.0489460869722	78.04894608697191
135.420083360235	135.42008336023522
169.37715118615154	169.37715118615156
45.246095993498884	45.2460959934991
32.922943820782585	32.922943820782585
110.25432753717561	110.25432753717591
82.43261241666548	82.43261241666588
72.97651207599968	72.97651207599989
42.48459350916812	42.48459350916803
96.79778090823898	96.79778090823905
52.2499241684021	52.24992416840225
110.98448649250648	110.98448649250622
67.35030924364679	67.35030924364672
37.00529883719616	37.005298837196214
101.8812883705735	101.88128837057344
21.923329142358078	21.923329142358295
70.056566542048	70.05656654204766
52.373503384314986	52.37350338431513
61.84471941954435	61.84471941954441
25.939181494712134	25.939181494712006
38.33047011145634	38.33047011145651
56.19297893984442	56.19297893984457
93.0440086212537	93.04400862125367
60.34881794155276	60.348817941552745
120.43072346378793	120.43072346378781
50.49868468495109	50.498684684951165
76.63727490687934	76.63727490687936
77.42138383128065	77.42138383128066
94.73455307758675	94.73455307758695
54.51270874079841	54.512708740798345
37.6230223346186	37.623022334618504
31.803248606389168	31.803248606389392
64.46565942565155	64.46565942565157
63.18109416701653	63.18109416701637
39.23023528308435	39.23023528308443
54.344117807470035	54.34411780746989
29.6960180852225	29.696018085222416
57.80042825643718	57.80042825643686
15.210427913127605	15.21042791312735
122.67211027459689	122.67211027459692
55.90857647977979	55.90857647978013
84.16703918600231	84.16703918600219
83.18524988947465	83.1852498894746
97.94148726497595	97.94148726497593
103.53938662772774	103.53938662772731
86.49424085932786	86.49424085932743
46.03632582727445	46.03632582727449
114.17217654179171	114.17217654179173
74.6739421411749	74.67394214117515
93.20148799093502	93.2014879909353
26.092937298118127	26.092937298118002
75.7940611967812	75.79406119678126
56.30338133104445	56.303381331044655
76.30327276978332	76.30327276978318
51.0027660123839	51.002766012383994
95.86100909477688	95.86100909477702
36.25263393302771	36.25263393302769
49.83917178458951	49.83917178458979
91.53768511912405	91.53768511912408
114.52232086240393	114.52232086240386
82.45303464330956	82.45303464330932
99.07704890949212	99.07704890949215
95.75301103828416	95.75301103828464
79.53466319817805	79.53466319817798
100.76306860643915	100.76306860643928
18.06577323947902	18.06577323947887
89.83278499539446	89.83278499539468
69.1076074567186	69.10760745671882
159.74205461496024	159.74205461496
62.21724782032299	62.217247820322605
66.92502527156911	66.92502527156887
48.922204728305864	48.92220472830591
51.662463530951754	51.662463530951605
60.244402710452576	60.244402710452434
64.97287267604304	64.97287267604305
92.71664123040503	92.71664123040516
40.913268168341226	40.913268168341226
87.94069694603738	87.94069694603733
65.12219533734948	65.12219533734931
72.77937937301442	72.77937937301459
97.86900498558508	97.86900498558485
43.12361162366421	43.12361162366362
63.06713259972373	63.06713259972369
48.21839084528493	48.21839084528516
65.00415075306383	65.0041507530638
83.46589722334697	83.46589722334697
33.870010887419305	33.870010887419234
64.43900990757209	64.43900990757227
46.63253968332737	46.6325396833274
88.14688907523974	88.14688907523981
72.70262276476191	72.70262276476232
60.144429189360004	60.14442918936003
108.25682464359039	108.25682464358992
67.5034341081121	67.50343410811209
92.11307334128215	92.1130733412823
50.167896167687005	50.16789616768688
59.25302904003152	59.25302904003163
85.19953345176927	85.19953345176958
73.57588252896171	73.575882528962
96.19465109107729	96.19465109107726
40.94831551846804	40.94831551846785
78.93585387765268	78.93585387765276
85.30320032596259	85.30320032596218
66.87143319209501	66.87143319209468
101.63793092733769	101.63793092733765
80.02679051817024	80.02679051817046
45.43084335654529	45.4308433565457
55.890007898570595	55.89000789857052
55.20770786322695	55.20770786322716
53.315595330515215	53.31559533051502
79.4994739090716	79.49947390907148
50.33078029460267	50.33078029460296
99.12499502987927	99.1249950298793
60.18239740804854	60.182397408048324
104.01433596724414	104.01433596724405
53.95479929046559	53.95479929046532
25.42462418570114	25.42462418571395
38.58795206015561	38.58795206015552
29.660627834454306	29.66062783445422
55.31927500883495	55.31927500883485
79.9774827932389	79.97748279323878
70.7620333542536	70.7620333542536
71.60029222238632	71.60029222238626
46.17643065731514	46.17643065731506
137.04245481748183	137.04245481748194
78.49019658683964	78.49019658683942
53.72474231611116	53.724742316110905
32.338857398494106	32.33885739849417
46.79331649337979	46.79331649337967
78.3141204240595	78.31412042405947
82.76614008674372	82.7661400867436
62.48087906427489	62.48087906427488
61.6787688075739	61.678768807573896
31.54830252558671	31.5483025255869
87.51260951877431	87.51260951877443
33.52331970673584	33.52331970673583
77.38563910090213	77.38563910090213
65.28994964372603	65.28994964372649
83.355011841376	83.35501184137591
69.3179142196025	69.31791421960253
54.93054477777526	54.930544777775225
101.41329203658155	101.41329203658138
50.634534736531066	50.63453473653107
68.2801193778332	68.28011937783312
89.77987128728898	89.77987128728903
109.16784188180598	109.16784188180581
58.393610571370814	58.393610571370836
103.33982815999559	103.33982815999546
65.23854120843117	65.23854120843104
95.02873488475659	95.02873488475655
48.92166648132409	48.92166648132423
106.46226054448879	106.46226054448898
85.00021540520625	85.00021540520623
76.59665298780952	76.5966529878096
72.08512536667148	72.08512536667149
60.860882604072536	60.86088260407256
63.04329222378043	63.043292223780526
62.46768389054847	62.4676838905487
138.00843899949086	138.00843899949055
53.761077445647054	53.76107744564718
77.57434070581411	77.57434070581422
77.76834542060591	77.76834542060577
120.79877459949502	120.79877459949493
27.157447975267107	27.157447975267242
94.71874278377972	94.71874278377973
74.70895810616551	74.7089581061652
82.6488854275235	82.64888542752357
42.53778346404775	42.5377834640476
81.79354993399522	81.79354993399514
82.3883774220175	82.3883774220174
56.20553227298574	56.2055322729858
64.92332548955201	64.92332548955213
23.571170802115933	23.57117080211592
44.90860867721698	44.908608677216684
77.48743551161535	77.4874355116154
83.65492635686333	83.65492635686356
48.16916121916508	48.16916121916501
70.6908902925597	70.69089029255949
51.68094826300808	51.68094826300799
84.40038489202284	84.40038489202314
51.85719519034808	51.85719519034795
94.21134138661567	94.21134138661569
64.98144280944811	64.9814428094484
63.019780496185255	63.01978049618536
114.90284088925901	114.90284088925907
28.12834801327729	28.128348013277208
53.20923927508408	53.209239275083995
93.81550033334929	93.81550033334938
112.43358317796701	112.43358317796687
61.7921122316589	61.79211223165874
81.61737020601247	81.61737020601264
91.03743524833017	91.03743524833108
88.55001566428683	88.550015664287
50.781488922828025	50.781488922828075
57.19789992824381	57.19789992824374
111.33685775238149	111.33685775238132
101.55718276883167	101.55718276883142
111.74793426403	111.74793426403001
54.673506035200695	54.673506035201044
93.7514447393859	93.75144473938572
36.92313352234954	36.92313352234972
134.68271904151305	134.68271904151297
45.09688626538647	45.09688626538632
49.18452534331764	49.18452534331747
84.96643067063158	84.96643067063157
126.86227471633553	126.86227471633526
42.19969328775618	42.199693287756155
59.50520053063353	59.505200530633886
36.09725843313964	36.097258433139686
85.94393958024479	85.94393958024469
113.0197583397274	113.01975833972746
47.98848584716983	47.98848584716995
89.1819306425703	89.1819306425705
76.45677876721331	76.45677876721327
49.055388542003605	49.055388542003485
80.42694206470924	80.42694206470917
60.34552252871326	60.34552252871264
49.91561466211857	49.9156146621186
79.69952942209542	79.6995294220952
88.87220541569697	88.872205415697
34.82941587731494	34.82941587731524
49.668130516737186	49.66813051673722
60.64748111209904	60.64748111209884
45.9076375365728	45.90763753657293
