# error for solution in subspace	error for general solution
83.50707752451241	83.2698154820936
89.86279232961382	89.67626998803651
119.04875319125135	117.73020963269137
46.177842794034945	46.1180071449226
228.44036794618833	225.01963473480606
44.55461418387898	43.66728722088899
94.25054065682619	94.22081704194983
107.65245521195031	107.43911155308032
98.13926586524126	98.03350279487258
44.20421546107617	44.09967719365269
74.54161553288135	74.33386711716199
67.04260882977366	66.69273556758216
83.29900468340074	83.21838937703
94.82195091544583	94.81729564934388
110.39411508869526	110.24660605543973
35.445654595625065	35.15804981902385
69.2896619105738	68.87298298325369
67.19650467259054	66.74023180006368
25.944515177350173	25.830921347462787
59.16504568742654	58.26972963878871
94.17047603849637	94.13278376558259
61.32547998003343	61.22724722654206
112.73914271014885	112.45045699538007
56.8003037114052	55.83459904897986
48.73737744563818	48.67962183163241
98.72374868619939	98.15635175412335
68.50304244151926	68.00493109225862
81.77797072859045	81.35991398050426
72.5613078460988	72.24042028892576
68.77928400191529	68.72470938652928
88.46720492861333	87.94428068765609
99.50941009937601	99.26087376393474
113.451153602386	113.20188606851659
44.651710030888616	44.3726680890783
88.18826559194052	86.41255118803296
147.76066244601665	147.6252148934079
44.38895904395688	44.0145567313084
105.66020903236657	104.5130199223719
108.41699117052886	108.38835241746898
47.449071446338394	46.50532787957558
32.63698464586834	32.31014771468239
108.27399125732288	106.64826332157403
94.51869814465105	94.40722764972679
88.8681067214666	88.65456914416649
65.94941918269714	65.69441807025363
112.37827143373092	111.79558134512537
67.77246630665113	67.67801009153706
97.40423135820791	96.18705549877453
56.19064522817367	56.026679030712096
73.82986716675083	72.95069209464927
63.40014451339625	61.92697925023886
69.53391769474074	67.3448148820243
33.76216659480985	33.63903419080134
62.51899885689381	62.44680061484347
58.73020157716197	58.52577408935672
75.37380431563717	75.3552922460387
83.25799847281814	82.12306201759891
61.67933800229697	60.94517926622501
154.88434922122607	152.30147030645887
108.60459136193154	107.12914141669364
128.99690633482805	127.75305330430947
86.17769023875583	85.53459830814278
38.83670750132594	38.086316027568
61.56556330627483	60.813484205900934
125.57772982780924	124.05512631618812
85.30395047548245	85.16513337832178
96.3809207929561	95.45917116339446
106.83385910404786	106.30471332547874
45.4315579300304	44.91798436922194
48.60471638358793	48.39552608077271
84.21820519857873	83.18557877779344
79.11931340507368	78.79187614411391
61.44613778699934	59.70922320290651
40.5269870664471	40.17269179072572
113.1091925454092	111.99047345160209
77.26727246538553	75.90273047397756
67.69426566838786	67.25472449127956
97.43120636998725	97.2790399782993
78.2171026708447	76.10627106363337
43.54780831816612	43.303135894362676
91.76619200276012	91.64682474630429
50.94525005475153	50.23933714962799
68.38768452754441	68.1723594298632
82.6899549168051	81.14392090564294
58.54334983152524	58.01085790787629
69.19564110390313	69.06655792159265
50.28226377750374	49.86992431631279
82.03868982973214	81.51584925855582
57.51953395531	57.08770710631696
63.42395759231015	63.08206555166588
75.65333540702679	75.30266346935097
96.2612741139802	95.53137864564381
103.3790297894535	101.7716845684101
57.14702494110461	56.503891061067236
86.44101371818225	85.94529266541
125.02154712907937	122.42489955106612
61.06115236542183	60.864891872673574
108.04835162192884	107.89119549451047
75.6458211546819	74.52749737091135
82.6422506769251	82.5289469338269
74.68826879684308	74.28044239993427
64.79702515743473	64.58887419987873
77.8928518855158	77.40729417713523
47.14767578367624	45.853517865871254
79.50291385294463	79.48542869307394
127.07744031450673	127.0225109916305
94.85711917172065	94.32440215947067
37.17257798732539	37.135079652676225
41.915763236531845	41.86449925940567
53.7203974907095	53.6446032391627
71.35425708974165	70.99729911631624
77.87003262360037	77.13229575743063
42.19211597538991	41.70747896570948
76.39972475777158	76.09276306528598
53.08450082423931	52.42245570760913
97.7478164000126	97.72344283313306
39.535463031369005	39.41489401635862
32.34396498384848	32.271694064631696
119.95932195453022	119.0802750832152
102.61300929144988	102.54645476557461
53.01536531621607	53.008569157198
52.05616154587458	51.527858712691256
125.92380700370308	125.58688184778923
68.04194197947034	67.97004056900349
102.89571851502805	101.10382891304256
63.02911029723726	62.98974305379886
86.12485255274922	85.94197326901767
84.81525570087102	84.73610404214354
81.2836523264204	80.00112545444549
99.24837194754413	98.74341780122461
59.07831688223725	58.241820945168115
88.65972599071095	88.3899007044016
52.95418109979942	52.80675058838305
82.75233181442503	81.48849054524399
72.4545685271445	72.2730824270151
58.606107590311275	57.820680840103506
115.75196453986403	115.39489693957282
90.78407458226995	90.62681569871435
85.17698562824023	83.89366514302093
66.09406018814224	65.26262802720505
103.6642165014339	102.59699414227305
95.3295175726104	95.1265563475856
105.8169631623359	105.17972693343032
75.29954762830327	75.18731790907476
77.25231316965748	77.22734037596179
107.82821004531819	107.57380661481159
96.37541799032245	94.70271131446214
49.40226266134831	49.11337780208622
91.25072375264475	90.80419040561118
94.31641626220407	94.00252871247102
81.71307318278937	80.85893726119596
73.76429048362498	73.647662338839
95.12919613424513	95.11809063306961
57.4043091308386	57.07567806015931
62.4653453198582	61.95283161120768
51.83877930600285	51.04435176292668
178.230981971669	174.66793061167297
110.8545390629081	110.6679823172386
130.99792608794058	130.31371427171942
63.3930696523985	63.10652592544279
74.45844882447415	74.17008871349505
129.50906502408637	129.23749000236188
42.32633182967332	41.73858852872194
64.35762315723558	64.1246450535691
93.98130043274706	93.5190450936789
75.3064606267302	74.95795728313189
40.06699283412046	39.96989781601499
94.82242671111086	94.81397794225462
75.61433360498191	75.41425836229064
54.02897042040547	53.57115989535566
62.50153665092579	62.498896107864866
103.91281111011655	103.85834134644867
60.46082643464425	60.00836036812197
75.59177482961353	75.54242973842072
23.109480796130793	22.784072038355866
100.31684193213981	99.445021657566
111.28775250945901	110.98840692738843
72.32347097197109	71.8483421365173
64.10628637351299	63.670642297423846
75.26674171212463	74.64926602561192
141.73540319622344	141.4986116466757
36.21327585043592	35.398353991350135
117.37718928250727	116.24680294802072
129.46303658769185	128.95885262947908
49.041150754200885	48.871271131238444
61.68301968107942	61.37557894890096
129.13301899229674	128.38536599472863
104.20197614805811	103.85097725344994
43.380649528627735	43.375119532017976
61.38419472971281	60.98972711446291
51.605735974929644	50.987184130556805
63.52884586433719	62.91080736921142
63.96278673934682	63.95351921520242
76.9443903478357	76.6786963604937
67.81467346658563	67.32610897880959
92.95493545706053	92.73879733941682
63.99861400663107	63.61869365370101
77.13652083005358	76.97804533863936
95.66013545928446	95.32193318266347
67.64719122044879	67.31648158013797
74.86412026946427	74.80096968518315
69.06838961485523	68.7101109951374
58.17931017529978	57.63608246484418
77.98486982014897	77.61783865054117
51.41032311507865	50.18731653171556
78.50188331843879	77.52894711280334
69.55596778982478	69.22126303551141
63.5706670547992	63.295773388852545
67.18565618531974	66.47084026616294
32.33181903820886	32.21604492565441
52.50996908637602	51.04730843989658
79.75952374835002	79.18876191634608
77.95919839237713	77.57866563300132
53.177030547087774	52.90767552983458
87.08545375093645	85.63637277080697
45.06250688706162	45.04492484499984
78.71901456695686	78.43393816077996
70.91838454230411	70.90679666949237
105.28871383126958	104.9225374394699
