# error for solution in subspace	error for general solution
100.55854036367637	99.24147677351812
89.48998853374795	89.31094880576018
61.329146422617924	60.94796291177939
74.03483310218797	72.50215044435201
96.69324878696303	95.93353708639523
56.451550934083954	56.29762498843137
89.35779239823943	88.85600217709633
43.66502573707927	43.47388147241987
101.9703499088337	100.82610454581456
49.73709450671486	49.53226366546473
57.17167093962962	56.57391705904251
125.83206197503237	124.74419842837544
53.27244103198728	53.07378704491679
35.237626138320785	35.19097003483882
87.4991326649672	87.09982481029952
90.04463334324205	89.79256586827002
95.84036989136263	95.18715987466554
65.54272470358646	64.57931399424153
78.49488539439301	78.23770227440293
70.59936868100455	70.36199982914209
56.082842614318466	55.697893757940605
70.21254927284551	70.04408621307832
69.30071151215654	69.23434481443365
54.02146668454068	52.721024736919894
96.25172796396603	95.63582485754362
105.93828849668938	105.51415282359608
91.36594832954349	90.98122907959902
67.7656264219113	67.62467887695692
65.97277571216466	65.6566217636198
73.6983550646581	72.8577919913998
56.216603624240285	56.11571320478298
144.22657724978023	143.14098865816243
104.13579389853953	102.75296890866181
66.4386384281654	65.05423275264428
81.45940485296826	80.4146398798104
128.7608225286128	128.36231764628857
94.2759254566454	93.77851408483028
66.57032165027174	66.2804799600547
110.06047447668433	108.83224585324962
79.34976636860681	78.97984937722423
77.57468119531791	77.29822310367216
68.98684894502819	68.46447212385237
31.987344957663087	31.919889376394426
104.39826871699944	104.24197717068157
96.50133607922824	95.77354396003288
67.2288971316957	67.11614605982705
77.02108726774179	76.92403715542923
88.94230299176425	88.1489925218659
52.85433611702694	52.77986910864698
65.04726227172141	64.50650671037393
68.94917584804641	68.6402361887585
92.62510091099998	92.28138235226803
36.82919020550594	36.490752500269515
58.62050340804249	58.059649908995006
101.73442365050005	100.78995272065904
49.7576226251082	49.580403607200466
43.34865412133701	42.8358844697519
111.20333196838605	110.2501489929418
49.760571705592035	49.62571103375633
73.33997692857726	72.503790869575
69.94931907443234	69.07935732027723
70.26416082146419	69.95714012302342
152.70376412348432	151.55769349455613
57.078103852717845	56.70969072444836
58.84582415316214	58.74193182559662
123.02493449140245	121.13090439120465
92.69241495457524	91.96228677305527
63.609004187016	63.20082729355804
93.37597238608247	92.45100781849555
48.101558381920185	47.89253164179307
126.25448223393879	125.09265725849446
49.10429444080587	48.27258424859665
80.85048587760708	80.71933040835532
138.45674524712274	137.0939149856661
183.14008448151736	179.6852392328195
79.65171542440883	79.05074599263975
97.70472268134174	96.49352364017868
119.11605937099776	118.98842768344878
139.25106218644996	138.43472191358097
96.59477397113446	96.4221856107961
62.18541981892556	60.74269073334236
73.71233729459516	73.06233774068295
113.15837633533528	112.31205269250975
60.2450380485198	59.3265131852208
